Id	Text	Label
30894644_2	This is something we need to point out .	noHate
13450842_2	Our enemies have used RACE against us and are currently trying to destroy our RACE through a variety of different means .	hate
13586829_2	They are anything but Swedes and to be honest it is good to get rid of them .	hate
13587460_1	Our smart liberals say that we need thousands of `` high-quality '' non-european immigrants per year , but for what ?	noHate
13386577_1	I thought Bono and Clooney were picking up the tab for Africa ??	noHate
13511105_3	http://www.wafb.com/Global/story.asp ? S = 11397795 Robinson had allegedly tried to sell the 225-pound piece of artillery , but Hurlee grew suspicious and called the Sheriff 's Office .	noHate
13460337_1	Me thinks Genesis is a negro who thinks he 's from the line of Adam.A troll , confused , black and prowling Stormfront.So make the Revelation Genesis - what are you really up to ?	hate
14023644_1	It only took Labour ten years to bring more immigrants * cough * invaders , here than had ever migrated here in the last 5 thousand years .	hate
13843768_1	and i bet not a single one was a dirty African.they will be well taken care of on welfare payments.just like the old days the Irish starve and have to go abroad to find work only this time parasitical foriegners stay here in nice new homes well fed watching big flat screen tellyspeople of Ireland WAKE UP !	hate
33141766_4	Our dams are overflowing except for the Cape .	noHate
30500254_11	One time she came in crying telling me that pavement ape `` hit me in the tummy '' .	hate
30505306_5	The native hunter-gatherers , on the other hand , show 100 % incidence of blue eyes but do not have all the same mutations for light skin as the farmer and Steppe populations .	noHate
30645469_1	Yeah, but back in the day there were n't that many millions nigs and wetbacks .	hate
12883092_1	Yeah, if msnbc would air videos like this they 'd get much higher ratings than the same ole negro grumblings .	hate
13499897_2	Or a Ukraine for that matter .	noHate
30392062_1	White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...	hate
13864738_3	35109	noHate
13485620_3	They act quite civilized in the video but i suppose they went on a mugging spree after .	hate
30585975_1	yeah, maybe if you are Jewish They just warm up the old money printing press when they might feel like they are getting low .	hate
12842136_1	We are trying to get people in every White nation around the world to distribute White Nationalist flyers on Saturday night , October 13th .	noHate
31742023_1	I see so many BM/WF around my city its not even funny .	hate
13501379_1	I think there is more threat from Russians than from Jews .	hate
14299829_2	I 'm in Birmingham , myself and even the nicer suburban area where I 'm from is getting darker and darker .	hate
12842423_1	Does it surprise you that jews promote faggotry ?	hate
13443527_1	Allow me to apologize for my last post , as I was drinking heavily last night but you callin me a genetic lottery winner ? come on now I 've had my fair share of hard times just last week a yellow person came into my place of work and started making trouble .	hate
30398448_5	In a 72 hour scenario you dont need food .	noHate
14037278_1	Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .	hate
13485620_2	Did you see the video .	noHate
14095095_4	It 's parents working all the time and letting their kids watch hours of Mtv after they get home from school , makes the girls think that dressing and acting like the `` Ho 's '' in rap videos is cool and is all they are good for is to be `` pimped '' out !	noHate
30641011_2	I will have to try that and see how much force it adds !	noHate
13461719_2	As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .	hate
14082484_2	I 'm 20 and in Vancouver .	noHate
14670451_2	Without us they would still be living in mud huts with sharpened sticks .	hate
14406596_2	A very eurocentric , pro-western/european civ documentary https : //www.stormfront.org/forum/t994651 / DOWN WITH EUROPHOBIA	noHate
30560741_3	Instead of hearing rap music and looking at bling , The song dogs ( coyotes ) will serenade you ... This is the kind of stuff I love to talk about .	noHate
14409759_1	Three more posters ready - these are definitely anti-race-mixing !	hate
30500254_10	When she goes outside , the subhuman ape thing is usually out there .	hate
30739023_9	Q : If Johnny was at his own 10 yard line when he threw the ball and Jimmy was at his 30 yard line when he caught the ball , how many yards did Johnny throw the ball ?	noHate
14438185_1	I place white power propaganda in fast food restaurants and public places like movie theatre toilets and public toilets and public phone terminals .	noHate
14663763_1	if its such a big deal that you need to talk about it , yes. you are a non-white. you might as well be fully mongol .	hate
12875712_1	Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless	hate
14670146_1	It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .	hate
30588013_2	But from what i have seen of the UFC lately , there are many whites dominating their division or challenging in the top positions of just about every weight class , with the exception of the heavyweight division .	noHate
14671966_2	If they want to fire all these leftist moonbats and replace them with genuine White conservatives , I 'm all for it .	hate
13863356_1	The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .	noHate
14039235_1	And so friendly too .	noHate
14099762_1	I'm often asked what my main squeeze looks like , here she is , Sweet Polly Purebred , in a scene where I save her from the evil jew scientist Simon Bar Sinister	noHate
13163736_2	We spent our time trying to get our Negroes to learn how to read .	hate
14028870_1	These areas that you name are the preserve of the rich , you wont find a single white working class person living there.We might look down on blacks and pakis as scum and not want them living near us but the upper class feel exactly the same about us	hate
13489748_9	Such is the sign of our time ...	noHate
12834217_4	Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .	hate
30613252_1	I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .	hate
14095579_1	I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .	hate
13452111_1	We do need to stop judging each other and get o line for an hour and go do something `` positive '' in our area.Lets talk solution not petty diferences .	noHate
13852434_2	I hope their is some sort off protest about this	noHate
13455369_1	Crippin nigga .	hate
14081124_1	I'm not running and giving it to the muds .	hate
14027965_1	I found out this morning that junior school kids are n't allowed to sing Bar Bar Black sheep anymore because it 's racist and might offend the coloured kids so they are being told to sing Bar Bar randow sheep ! whats next we 'll not be allowed to sing god save the queen .	noHate
33045544_1	Jews are not only insane , they are of literal demonic DNA .	hate
14673520_1	Sad thing is white nationalists DO judge Negroes by the content of the character .	noHate
13856936_1	Save Ireland has a job he works for MSI are you saying their is a more important job than trying to stop the Immigration invasion into Ireland ?	hate
13639875_1	how could you have a debate with a nigerian woman ! pity i was listening in , should have been a good laugh listening to that person trying to hold a civilised conversation	hate
13478512_3	The ugly black will always be .... black !	hate
13843470_1	These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .	hate
13861569_1	i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??	hate
13856726_2	To learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html It would be pretty cool for teachers to tell White kids they go out-of-body every night .	noHate
13462083_2	Those islamic disease tend to mimic Whites or copy White concepts in various forms and many of them are light skin and even looked like Whites .	noHate
13458375_2	Those nogs in France do n't belong there and then they show how unruly they can be .	hate
30654457_1	I'm going to play the black sheep here and say there 's nothing wrong with what he 's doing .	noHate
14095048_1	So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .	hate
14652674_2	Oh wait thats what the whites are doing for them , kind of like a zoo ?	hate
30603583_2	That ape tried to gang up a lone white .	hate
14426812_2	Also if your intrested check out our webpage for more info on our european american town we are building !	noHate
30667359_1	Rock music video for 12 Stones band , with truck footage .	noHate
13250505_1	As I commented a few days ago on this thread , massive race ( or ethnic ) mixing tends to preceed massive race ( or ethnic ) war .	hate
13864766_1	Thankfully, the C.W. Camp-Out will go ahead this year .	noHate
13477832_4	How can others be so blind to this ?	noHate
13456922_2	Lack of compassion seems to go hand and hand with lack the of White blood .	hate
13164902_2	Apes even have the instinct to basically leave these for dead .	hate
13859020_2	The only way to stop it and its followers from spreading is to join a White unity organization and not support democracy by not voting .	hate
30505119_1	It is a silly video , but it highlights the nonsensical world in which Jesus lived and the world Jesus was instrumental in changing .	noHate
31766410_1	well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise	hate
31711132_15	www.wlu.edu Wheaton College , Wheaton , Ill.	noHate
13489909_1	they need to feel it on their skin , so next time they wont give my land to the some subhuman muslim dogs .	hate
13504803_9	I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..	hate
30548974_1	I wonder what the shegroid that came running up did .	hate
13609323_2	Read the earlier posts and see that there are still lots of non-whites coming to Denmark .	noHate
13406897_2	He walks upright , and has human arms and legs .	hate
13861387_1	yeah but you live in a big country , N. Ireland is quite small yet large numbers of the scum are invading these shores every day	hate
14060188_1	Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .	hate
30745504_2	I 'm left wondering what jobs did the `` working class '' whites have ?	noHate
31783690_1	Take it slow then gradual , hell make them watch MTV for a few hours it 's the same thing as animal planet. and just gradually introduce them to your views .	hate
14411099_1	So long as http://ghettobraggingrights.wordpress.com/ exists I will not only think of blacks as sub-human savage beasts with no more self-control than a rabid dog , but refer to them as such .	hate
13507183_1	Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .	hate
30395944_2	We have plenty of articles , photos , music & we 're going to start uploading videos soon .	noHate
13220540_2	These `` black people '' have the nerve to call themselves human. . .	hate
13466582_2	Dreaming of a Future World ( Full Version ) - YouTube Dr William Pierce .	noHate
30521980_3	Whites should not be forced in atheistic view in-kind .	noHate
14660182_1	Well, maybe they 're slowly working their way to destroying Eastern Europe .	hate
13643462_1	Can i suggest some of the locals get up of their behinds and lets these traitors know that this anti-white festival is not welcome in their town 828	hate
14106792_1	if any one has any info on the austin texas band Straight Laced any info please contact me at skinranger@yahoo.com white power 88	noHate
14040165_2	Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .	hate
13208579_1	It's as if these people were like this all along , and it was only white civilization and moral nature that kept them in check .	noHate
13505857_1	I had to show this , Macedonian handball fans in Zadar , Croatia .	noHate
12856823_1	The majority of the people in these photos are more of the threat to America than to the Ukraine in my opinion .	hate
14080436_1	This savage has n't moved on from 300 years ago where her ancestors used to cook their enemies in cauldrons , ghastly people .	hate
14424412_4	The cross-dressers and faggots are sure not hiding their identity .	noHate
14068428_1	If Bulgarians are n't slavic , then it 's perhaps time for the rest of them to seek a new name for themselves , cos it 's us that used that ethnonym first , dig ?	noHate
30407919_4	Also some of us on here , like myself , do not believe in the genocide of another race which is what abortion is doing to the Black race as 92 % of abortion clinics are in Black communities , we just do n't believe in race mixing .	hate
13455420_3	It makes me tired .	noHate
13852100_1	from reading this i realized there was no date or there is a meeting or something going on outside the ucc in cork at 10 : 30 am on the 10th of march. was walkiing around cork with a few friends and they tried handing out leaflets ¬ _ ¬ friends and i were not to happy	noHate
14666793_1	Let black people to join the result of `` diversity '' , is a glass of milk , for example , put a drop of ink in , before you put sugar , spices , put ice in all can drink , milk was completely dark to put ink become useless junk .	hate
30739023_11	A : 60 feet Q : Johnny 's team had the football on the 50 yard line .	noHate
30713750_5	Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better .	noHate
13863585_1	Don't take me wrong but a pig is a pig in any country and such is the actress who played the part on this show .	hate
13864095_1	https://www.stormfront.org/forum/show...t+20867&page=9 Just go to my post further down the page , Drug dealing , Murdering , Racemixing , Zionist/Masonic scumbags The last picture of the black orangemen , f * ckin hell i nearly split my sides laughing	hate
30422907_2	It is easier for other races to follow the herd but not Whites .	hate
13505315_1	Peter, these people have just been brainpolluted .	noHate
14052467_1	It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .	noHate
13845978_1	oh dear isnt that terrible well i suppose they will just have to leave then and go somewhere they are more valued	hate
30554892_2	Maybe H & K did not realize that blacks do n't buy firearms , they steal them .	hate
30709795_1	Good, it is about time those progressive libtards got theirs for the generations of young white minds they have perverted with their pseudo-education .	hate
13460017_2	( If you click the video , the video comments are full of self-hating whites ) : YouTube - BAKA RAINFOREST PEOPLE YODELLERS	noHate
12849072_1	I like to listen to this preacher , but why do black prreachers always have to scream .	hate
13097724_1	I wonder if this guy still thinks the Jews are a good thing after the Jews just tried to start a war between NATO and Russia ?	hate
12852910_1	It is in the nature of Jews to desecrate traditions of all sorts and push our women to make fools of themselves .	hate
31731815_1	I find it funny that blacks find their own women disgusting , but i find it even more disgusting that because of this they go after white women , and are usually successful , its good to see a white girl tell one off .	hate
13849752_2	Every action he 's taken reveals that he is completely unacceptable. as a citizen , in White societies All the blacks and browns can do is wreck and destroy - and that is all they have done , and do .	hate
14668375_3	I am a huge football fan but there is no way in hell I would go to South Africa this year , not even if somebody paid me 10 grand to go .	noHate
31755187_1	whats up I thought I might put my pic up here I 'm looking for some friends theres too many negroes around here some times I feel like there is' int any white guy left in the world. so message me and let me know there is stll some white brothers out their .	hate
30513087_1	This is the false front which jews present to the world , but jews are quite varied in their opinions and beliefs .	hate
32378513_2	Check out my thoughts !	noHate
30774456_1	Here is the link to our Youth Corps page , just click on the words !	noHate
13484856_1	[IMAGE: Melvin Weiss .	noHate
13590680_1	And now Sweden 's down against the nig nogs ... well at least it was very close , and they only lost in overtime ...	hate
13850034_2	It 'll be a welcome change to see a fellow WN from seeing hundreds of lefty bastards going to see RATM .	hate
32976641_1	Trudeau is the white Obama as he does n't care about the people of Canada but all the third world crap he 's allowing into Canada	hate
30635181_2	Like many on here are .	noHate
13384830_1	There's something so gross and such an assault on the senses as the sound of an European romance language coming from the mouths of savages ! . .	hate
30750298_2	Holocaust has no business in there .	hate
12857105_1	Wow Is there some hope for the Negro race ?	noHate
12850415_1	Here is the guy 's blog from the radio station he works at .	noHate
14030512_1	Migrants living in fear after racist bomb attack on Poles - Northern Ireland , Local & National - Belfasttelegraph.co.uk They 're threatening to leave , we 're doomed !!!	hate
14026986_1	I've never been to London but from what I 've heard it 's like spot the white man and every girl down there almost has a little niglet half breed .	hate
30541960_1	Their brains have never developed so they think there still in the wild jungles of Africa .	hate
30622793_3	Arabs ?	noHate
31749734_3	No more !	noHate
31757290_1	Your history teacher has to do what the zionist butt heads want them to do .	hate
30622793_2	Besides who would even bother to help them ?	hate
13501160_2	I have read a 70 -/ + million figure , 92.5 million figure and an estimate of over 100 million figure So I compromised at 90 .	noHate
30447521_3	- White GeNOcide Project	hate
30575690_1	Blessed Samhain and Happy Halloween to all of my Stormfront Brothers and Sisters .	noHate
13461050_1	More black-on-white savagery : YouTube - Racist Black gangs are targeting White men for hate crimes in Baltimore YouTube - White Boy Beat Up Because of Slavery YouTube - 32 gangbangers arrested in hate crime roundup for targeting Whites and Latinos YouTube - Violent , racist African immigrants	hate
30635181_3	They have their place , just like every other group .	noHate
30568938_2	Just because we can `` breed '' does n't mean we should .	hate
13488763_1	ok, so do we need to kill them too or are the slavs okay ? for some reason whenever i hear the word slav , the word slobber comes to mind and i picture a slobbering half breed creature like the humpback of notre dame or Igor haha	hate
30713756_2	In another year I 'll have my B/S in civil engineering .	noHate
14096493_3	BR , Tapio 2508	noHate
31777632_1	It's a good to add a hint of truth in your essay 's but maybe you have it better off then I did at high school , every teacher I had was very liberal and anti-racist , and could barely accept the truth .	hate
13586441_3	But on a humourous note it could also mean `` burnt earth '' ( svidd jord ) .	noHate
14088896_3	I have been trying to find a job but the mexicans take everything we had .	hate
14032605_1	Hi brothers and sisters , i live in wiltshire so if there is anyone else here from wiltshire let me know .	noHate
14027530_1	No I havent , none of them are in my area the nearest in over an hour away and the picture if them was posted almost three years ago .	noHate
13564132_1	Our enemy has the sheep already , and they 're doing more to destroy us than many of these `` lions '' of ours are saving .	noHate
14660756_1	Your both our enemies plain and simple , jews try to destroy us with their immigration and the jew would not be able to get as far as they did if many of them did not look white .	hate
14032666_2	Thats where Baz Rutten and Ken Shamrock started before UFC 1 .	noHate
30518244_4	NGC 1977 stretches across the field just below center , separated from NGC 1973 ( above right ) and NGC 1975 ( above left ) by dark regions laced with faint red emission from hydrogen atoms .	noHate
31766409_1	HIV will do its job. the fags keep searching for a cure but they will never find one because it keeps on changing and mutating. already 60 percent of faggot apes have AIDS and it continues to grow .	hate
13291349_3	They probably have a 150 I.Q. with all three of them combined .	hate
13508874_1	http://www.11alive.com/news/local/st...116782&catid=3 What 's funny about this is they flipped their car later that afternoon right by my house , then had every cop within 50 miles there lololol .	noHate
14096118_1	drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508	noHate
14016643_2	ANTI WHITE WATCH	hate
14097656_2	I am moving there tomorrow afternoon would love to meet other WP people in the area .	noHate
13459148_1	Major chimp-out at hip hop awards .	hate
13061184_1	I suppose the concept of a male cow and a female cow producing MORE cows , and the repeating process is too much for them to understand .	hate
30481256_1	Better some overly polite White guy offering to tell you about the word of Joseph Smith than some nignog car jacking you .	hate
31723777_1	I'm from Riverside , but my Gf lives in San Diego .. so i 'm down there a couple of times a week Welcome to StormFront , Sister .	noHate
14039567_1	Yeah London has gone to hell , when all the remaining whites are gone it will become a zombie town of crumbling buildings , dealers and junkies .	hate
14070890_1	Minister asks YouTube to remove video directing anti-Semitic abuse at him Minister asks YouTube to remove video directing anti-Semitic abuse at him - The Irish Times - Fri , Mar 30 , 2012 Alan Shatter - Jewish Nation-Wrecker - YouTube	noHate
14667513_1	They preach diversity at their professor jobs and government jobs and it makes those White Liberal Neighborhoods and gated communities TOO white and in need of some `` Black flavor '' at home the joy of diversity right in their White daughter 's bedroom !	hate
12858403_2	He is the kind of anti-white , that will whine about ' anti-White racism ' , instead of just calling them ' anti-White ' .	noHate
14075712_3	https : //www.stormfront.org/forum/group.php ? groupid = 257	noHate
30511208_1	Whites wo n't exist in Canada anymore they all have left or mixed themselves away basically leaving Canada to become a large ghetto	hate
30390401_2	Dat Da `` Rainbow Nation '' folks ..... Da rainbow being all the different colours of the trash in Da Street .	hate
14297417_1	Can someone help me find an ol ' comrade of mine who 's now rotting in a California Prison for his next two lives for allegedly victimizing anti-racist scum ?	hate
30390389_7	Spectators ran onto the field and began beating the protesters . '	noHate
13854529_1	that is absolutely * * * * ing unbelievable.they can just go route one now.no more messing about going through europe.in bongo land one minute jump on the plane and 5 hours later hop off the plane with the biggest negro smile and shout ASYLUM.i am totally depressed hearing this	hate
13560796_3	Since the eleventh letter of the alphabet is K , 3 Ks = Ku Klux Klan .	noHate
30385379_3	Red hot and smoking .	noHate
13846211_1	If that Nigerian bitch thinks she will be elected in Tallaght , she is in for a rude awakening .	hate
30429635_1	When asked how I knew the holocaust was a lie my answer was if it was the truth there would be no laws against saying it was a lie .	hate
14062533_5	Verl : Rechts-Rocker lebt bürgerlich in Verl | Neue Westfälische , Nachrichten aus Ostwestfalen-Lippe , Bielefeld , Gütersloh , Herford , Paderborn , Höxter , Warburg , News , Meldungen , Informationen - Neue Westfälische - Verl For days over Yule , the Zionist controlled press and Antifa scum have been laying siege to Marco from Sleipnir 's family home .	hate
14269186_1	http://www.borderwatch.us/ REPORT TO CAMPO , CALIFORNIA FOR DUTY RIGHT AWAY .	noHate
13406897_3	I 've seen negroes who look ( and undoubtedly act ) like him .	hate
30446446_1	Two days ago I tapped out a half asian , half White mongrel who was bigger than me .	hate
13844590_2	Please , Ireland , do n't replicate the demographics of London in th Emerald Isle .	noHate
14657813_2	I do n't hate Asians , I respect Asians .	noHate
13842818_1	They have been taking advantage of our over-welcoming nature for far to long .	hate
13450081_1	Whites in all their glory against impossibly large hordes of non-whites .	hate
30518085_1	When I am around young people and rap music or negro culture comes up I make gestures implying the savagery of blacks .	hate
30500196_1	Just wait until they find a school where Asian girls are more violent and stupid than black males , and the leftists will have a plan on how to fight the achievement gap .	hate
33633437_3	Their nonwhite societies are failing in every area and yet they are trying to force White civilization to accept their backward nonwhite culture .	hate
13164902_3	I hope this little groid tortures her .	hate
13847110_1	Is that overweight fat useless bitch blind ?	hate
14276578_1	There are many interesting listings on this web site , including Stormfront 's own Advance Scout forum which teaches the principles of Pioneer Little Europe : http://www.angelfire.com/nv/micronations/usa.html	noHate
33633437_1	Meanwhile those nonwhites continue to breed even as their nonwhite societies continue to inflict their harsh uncivilized nonwhite culture on us .	hate
14656992_1	Maybe it had something to do with the Soviets not even having the funds to keep an ample supply of food or toilet paper in their own country .	hate
13859020_1	Islam is a false religion however unlike some other false religions it is crude and appeals to crude people such as arabs .	hate
30773790_1	I am doing online school for my associates in computer information systems with a concentration in web design .	noHate
31776648_1	hi school is a zoo and suck i hate my school to but white trash is some one who is a race mixers or a w * * * * * * white power at all times	hate
13582449_12	Hope you will find what you are looking for .	noHate
14665667_1	It bothers me in as much it makes me want to vomit , any white woman who lay down with the beast need not try and come back because `` once you go black you 're not wanted back !	hate
31748709_1	miscegination is a killer for all races. it destroys perfectly good DNA , even nonwhite DNA. we might need our diversity some day to save an entire species. it would be a shame if that DNA was destroyed becasue of some leftist ideal bullsnot	hate
13478797_2	I 've only recently came to new conclusions ; or found old ones .	noHate
30475686_1	1911 Colt Single Action Army ( A.K.A. Peacemaker ) F & N Five seveN PSG-1 I could go on all day , but I just listed a few off the top of my head	noHate
30548974_2	Looked like she was going to start slapping the White guy .	noHate
13862135_3	Wiggah 's are created when they ca n't import the genuine black .	noHate
12866622_1	If your house door was locked , but at midnight your neighbor opened the door for some muslims to come inside and take your stuff , rape your wife and beat you nearly to death ... would you still think your neighbor was a nice guy ?	hate
13842942_1	When I was a kid I cut his grass for a few quid ; I found a s * * t load of cans in his shed so I ran off and got p * * * ed : I don t feel so bad about nicking those cans now .	noHate
14667636_2	Same with all of Europe after the evil yellow invasion .	hate
14282586_3	I do n't think that any white person with brown hair brown eye 's is infirior to me .	noHate
13220540_1	The filthy ape gave the horse an infection .	hate
30384167_3	This jew idiot is spewing nothing but propaganda .	hate
14665356_1	liberals hate fox news , obama hates fox news. they must be doing something at least a little bit less evil than the other stations .	noHate
14429167_1	Where can i find a complete list of anti black fliers. that have to do with black on white crimes , interracial babys , black drug dealers , etc etc .	hate
30658575_1	Blacks Who Lynched Blacks -- Truth Behind American Lynchings The Lynching Myths January 15 , 2012 Violent Crimes : Black On White & White On Black : Blacks Who Lynched Blacks -- Truth Behind American Lynchings	noHate
30709858_1	I agree .	noHate
14038784_1	Their English language means they are drowning in the MLK-esque crap coming out of America .	hate
30788723_1	The soldiers of today may face this same treatment before they die if things keep going the way it has been .	noHate
13476970_3	Well I wonder if its started messing with the daughter yet .	hate
14029292_1	Welcome to my Irish brothers I hope your posts on Irish politics are accepted here ; Ireland is a country I would like to learn more about .	noHate
14040165_1	I watched a few minutes of it the other night and felt sick .	noHate
30560605_2	`` Small '' arms are n't always light weight .	noHate
13855084_2	Will they ever learn ??? 16	noHate
14023217_2	The gift that keeps giving .	noHate
12869018_3	He is a pathetic little chimp .	hate
13501184_1	Angry sheboon trashes liquor store .	hate
14112377_2	I guess they would not want to offend an ape .	hate
14018162_4	I wish it would come back	noHate
12843037_1	i have been talking about it for years. the filthy muslims putting their sight on africa. in some ways they are worst then blacks .	hate
14672029_1	Not sure if this is the correct place i should post it , but a good video that just uploaded on youtube about these hypocrites .	hate
14092208_1	I'm not in the Chicago area , but I do know some people in the Chicago area .	noHate
33661984_1	White men and women who have many white children and teach them.to be white nationalist do more for our cause than these groups .	noHate
13479043_6	May you rot in Hell , `` Tamir . '' http://news.rgj.com/apps/pbcs.dll/ar ... 34/1004/NEWS19	noHate
30549353_2	http://www.the-armory.com/shopsite_s...mmunition.html	noHate
13453704_4	( As I watch from the safety in front of my computer monitor. )	noHate
31775702_4	This was back in 1998 so I have left the area for about four years and saw very few White Youth except at the New Mall that is located across the Freeway from the Truckstops .	noHate
14100549_1	I have n't , because I threw out my TV in the mid-1990s when there were to many blacks on TV .	hate
13596256_1	According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds .	noHate
30582704_3	With lots of file work and 3 inches of hundreds .	noHate
13250684_1	There is no different versions of bad when it comes to race traitors , if you date a non white it is bad , no matter if the non-white is asian , black or arab.	hate
14270814_1	Are there any ple`s started yet then ? and if so where are they so we can check them out maybe we will move to one .	noHate
30532580_2	He has the blood of many muslims on his hands .	noHate
14108132_7	The Wolf	noHate
30395864_1	Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life .	hate
13501530_4	-- A man wanted for attempted murder in New York City was killed Friday afternoon in an exchange of gunfire with officers with a fugitive task force who had gone to a Regency Square-area apartment to arrest him .	noHate
13864997_3	Most White Western Women have the racial sense of a cabbage .	hate
30620830_2	She 's never had a lesson !	noHate
30587818_2	You sound right , but at 5-10 feet in your bedroom ?	noHate
12862593_2	The Negro Pre-Adamite beast girl complains that this somehow mysteriously `` targets '' her .	hate
30453797_2	I definitely feel that way towards Snowy Owl .	noHate
13851641_1	I do n't see why the gardai do n't just grab them and deport them none of them are entitled to be here	hate
13292902_2	Negros are so dumb .	hate
12876447_2	Just shows the absurdity of Obamamania : an athletic white woman attacks one libtard to proclaim the holiness of another libtard who may be worse !	hate
13492833_1	Indeed, it is quite odd for something like this to be posted on this forum .	noHate
30446292_2	Is this normally what it should be ?	noHate
12857105_2	It would be nice to see Negro leaders like that take charge and lead their people home .	noHate
13862375_2	Seen some girl about 6 years old begging on grafton street once and we were coming out of a shop a few mins later when her father pulls up in a decent car. scum. the lot of them .	hate
14108438_1	I am in Orlando , and I am also searching for people who are proud of their heritage. email if you are intrested in talking	noHate
14412008_1	The only species that constantly grabs his crotch in front of others and waves their arms around furiously are : 1. monkeys 2. blacks 3. both of the above Need I say more ?	hate
13451537_1	We can work together and look after each other which blacks cant. We can think as individuals and do things because they are right and not because we are told to , which asians cant.	hate
31748435_1	welcome. here we promote white unity. british occupation of n.ireland is another issue. we cannot succeed if we promote hate against other whites. that is a fundamental tenet of white nationalism. just something to think about .	noHate
14092376_2	That 's all I ever see on the morning news .	noHate
30541960_2	Having worked around blacks at my previous job every stereotype you hear are all true .	hate
14109812_1	Hi my name is Chris I 'm 35 looking for white ladies to go on dates with that are devoted to one man .	noHate
30729421_4	Then these students graduated college and joined the workforce , only to fail .	noHate
14035783_1	Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .	noHate
14090820_1	there's a spirit rising a spirit called my blood a spirit that needs purity a spirit that needs one one in mind	noHate
31770287_3	Girl I bey you are fly !!!	noHate
30586261_1	The border war moves closer to home : Just another day. . . . : A relaxing evening at home suddenly turns into the pursuit of drug smugglers in my neighborhood My blog. . .	noHate
30756469_4	Integrated public schools offer nothing but abuse for white children .	noHate
31749734_1	If they do n't find a way to kick out the brown cloud that 's already there the Danish gene pool is lost .	hate
14034088_2	Black father , White mother , half breed teenage son .	noHate
12855154_1	Their gods often had pale skin and blue eyes but I suppose literacy is n't valued highly by their cultural intelligencia .	hate
14063020_1	Acts of racism in Ireland show short memories of Irish everywhere Read more : Acts of racism in Ireland show short memories of Irish everywhere | Irish News | IrishCentral Follow us : @IrishCentral on Twitter | IrishCentral on Facebook	noHate
14032786_1	i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !	hate
33645552_1	We can turn the cold useless parts of Canada into a dumping ground for Jews and arm the Indians to keep them in line .	hate
30580264_1	If a show does n't involve homosexuals and/or interracial coupling , then it has a bunch of jews masquerading as whites running around with guns killing other whites .	hate
14678374_2	So therefore they 're not the dumb brutes like blacks are .	hate
